architecture,compiler,optimization,label,num_basic_blocks,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,instruction_count,immediate_entropy,bitwise_op_density,table_lookup_presence,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count
x86,gcc,Os,RSA,33,17,0,0,0.0,2.484848484848485,82,1.1648099903460882,0.0833635219998856,1,190,0.625,0.0652920962199312,0.120274914089347,0.0721649484536082,0.0034364261168384,0.0034364261168384,0.0,1,1,0,0,0,0,12,35,1,37,0.0721649484536082,4.442287623390065,2.328637068309551,0.2073170731707317,28
arm64,gcc,O1,RSA,4,4,1,1,0.1666666666666666,5.0,20,0.9354476133223468,0.0,1,12,0.0,0.225,0.0,0.2,0.0,0.0,0.0,1,1,0,0,0,0,32,0,0,9,0.2,4.748426171804217,2.2731155194987944,0.2,15
mips,gcc,Os,RSA,97,161,35,33,0.13671875,7.577319587628866,735,1.2586786175467983,0.1561484283889282,1,1866,0.83203125,0.1893939393939394,0.1039562289562289,0.1818181818181818,0.0,0.0,0.0012626262626262,1,1,0,0,92,0,136,250,3,450,0.1818181818181818,5.2022436170888655,2.2850064281683307,0.219047619047619,95
arm64,gcc,O3,RSA,9,15,5,5,0.2272727272727272,6.444444444444445,58,0.9904345842384104,0.0187044187044187,1,64,0.1818181818181818,0.1741573033707865,0.0337078651685393,0.1011235955056179,0.0,0.0,0.0,1,1,0,0,2,0,64,6,0,34,0.1011235955056179,5.425132532671794,2.3868553526910463,0.2586206896551724,36
arm64,gcc,Os,RSA,27,28,21,20,0.3962264150943396,4.555555555555555,123,0.6057217851654904,0.0299324555860503,1,182,0.0943396226415094,0.1208226221079691,0.0179948586118251,0.0822622107969151,0.0,0.0,0.0179948586118251,1,1,0,0,0,0,1184,14,5,66,0.0822622107969151,6.088681368754846,2.3498716718889634,0.2276422764227642,70
arm64,gcc,O0,RSA,4,2,0,0,0.0,2.75,11,0.771017938173108,0.0,1,14,0.0,0.1714285714285714,0.0,0.1428571428571428,0.0,0.0,0.0,1,1,0,0,0,0,8,0,0,8,0.1428571428571428,3.906279427100085,2.4506678510093614,0.1818181818181818,10
riscv,gcc,Os,RSA,2,2,1,1,0.5,1.5,3,1.4212185875369174,0.1428571428571428,1,6,0.0,0.3,0.1,0.1,0.0,0.0,0.1,1,1,0,0,0,0,0,2,1,3,0.1,2.8464393446710154,2.046439344671016,0.6666666666666666,2
mips,gcc,Os,RSA,5,4,2,2,0.2857142857142857,6.0,30,1.3701946671069778,0.1496825396825397,1,72,1.0,0.1931818181818181,0.1363636363636363,0.1363636363636363,0.0,0.0,0.0113636363636363,1,1,0,0,2,0,40,13,1,17,0.1363636363636363,4.553742291900642,2.5003055718866385,0.1333333333333333,27
arm64,gcc,O1,RSA,7,10,1,1,0.0666666666666666,6.714285714285714,47,1.0125978713341248,0.0064935064935064,1,32,0.0,0.2129629629629629,0.0092592592592592,0.1481481481481481,0.0,0.0,0.0,1,1,0,0,3,0,48,1,0,23,0.1481481481481481,5.164757605094401,2.3920718645540067,0.2127659574468085,25
arm64,gcc,Os,RSA,4,2,1,1,0.25,3.0,12,0.4903552628763959,0.0069444444444444,1,30,0.0,0.1071428571428571,0.0178571428571428,0.0178571428571428,0.0,0.0,0.0,1,1,0,0,0,0,0,1,0,6,0.0178571428571428,4.50129557507525,1.991233626419888,0.1666666666666666,9
arm32,gcc,O1,RSA,3,3,0,0,0.0,5.333333333333333,16,1.5186700860180118,0.0742705570291777,1,32,0.25,0.1551724137931034,0.0517241379310344,0.1034482758620689,0.0,0.0,0.0172413793103448,1,1,0,0,1,0,0,4,1,11,0.1034482758620689,4.649114684439286,2.366096081110662,0.1875,14
riscv,gcc,O0,RSA,23,14,2,2,0.0571428571428571,4.173913043478261,96,1.3658842160962446,0.0469816415468589,1,70,0.0571428571428571,0.2571428571428571,0.036734693877551,0.1183673469387755,0.0,0.0,0.0408163265306122,1,1,0,0,0,0,72,19,10,63,0.1183673469387755,5.728967059797776,2.0836261940241974,0.1458333333333333,57
mips,gcc,O2,RSA,1,2,1,1,1.0,15.0,15,1.6941532341386645,0.0961538461538461,1,32,0.0,0.2692307692307692,0.0769230769230769,0.1538461538461538,0.0,0.0,0.0192307692307692,1,1,0,0,1,0,48,5,1,14,0.1538461538461538,4.54882487135245,2.090697470011968,0.1333333333333333,13
riscv,gcc,O3,RSA,43,17,9,9,0.1551724137931034,1.7906976744186047,77,0.7853547994209993,0.0621219865405911,1,74,0.0,0.2295918367346938,0.0561224489795918,0.086734693877551,0.0,0.0,0.0663265306122449,1,1,0,0,3,0,32,24,13,45,0.086734693877551,5.909397369544847,2.197871124844943,0.2207792207792207,51
arm32,gcc,O1,RSA,29,51,17,17,0.2179487179487179,5.827586206896552,169,0.8570471137851842,0.0473126996325226,1,590,0.3205128205128205,0.0545454545454545,0.0545454545454545,0.0628099173553719,0.0,0.0,0.0033057851239669,1,1,0,0,0,0,40,35,2,60,0.0628099173553719,5.333627892090823,1.875097623336684,0.301775147928994,61
arm32,gcc,Os,RSA,1,14,0,0,0.0,29.0,29,1.7259713358561015,0.0764331210191082,1,148,0.0,0.0955414012738853,0.0764331210191082,0.0254777070063694,0.0,0.0,0.0,1,1,0,0,0,0,0,12,0,17,0.0254777070063694,4.3441650179135,2.252250550198579,0.4827586206896552,8
arm32,gcc,O2,RSA,24,42,8,8,0.125,6.375,153,1.244169853199707,0.0661846154429626,1,466,0.140625,0.1023339317773788,0.059245960502693,0.044883303411131,0.0,0.0,0.0107719928186714,1,1,0,0,14,0,32,39,6,72,0.044883303411131,5.967080985222877,2.1017877548795294,0.2745098039215686,65
x86,gcc,O0,RSA,36,77,4,4,0.036036036036036,12.61111111111111,454,1.7070283874090018,0.1047206164873724,1,1548,2.4054054054054053,0.1031452358926919,0.1281221091581868,0.1142460684551341,0.0,0.0,0.0,1,1,0,0,0,0,124,277,0,450,0.1142460684551341,5.1266580512006685,2.551375966880085,0.1696035242290749,41
x86,gcc,O1,RSA,18,15,7,6,0.2258064516129032,5.5,99,1.2989193741954197,0.0939358314682749,1,366,2.6129032258064515,0.1091269841269841,0.1646825396825396,0.123015873015873,0.0,0.0138888888888888,0.0079365079365079,1,1,0,0,0,0,508,87,4,93,0.123015873015873,5.701018914893369,2.7246227895485555,0.1515151515151515,50
arm32,gcc,O0,RSA,21,24,0,0,0.0,6.333333333333333,133,0.7642589507340538,0.0208260075125848,1,402,0.2325581395348837,0.123076923076923,0.0288461538461538,0.1057692307692307,0.0,0.0,0.0019230769230769,1,1,0,0,1,0,248,16,1,79,0.1057692307692307,5.418921374467472,2.163161357242106,0.1804511278195488,62
x86,gcc,Os,RSA,1,3,1,1,0.5,19.0,19,1.6628404336079017,0.0493827160493827,1,24,0.0,0.1358024691358024,0.0493827160493827,0.2839506172839506,0.0,0.0,0.0,1,1,0,0,0,0,40,4,0,25,0.2839506172839506,4.215074992914443,2.726012792812621,0.1578947368421052,10
x86,gcc,O0,RSA,1,2,0,0,0.0,14.0,14,1.6498343502915238,0.1194029850746268,1,52,0.0,0.1194029850746268,0.1194029850746268,0.1492537313432835,0.0,0.0,0.0,1,1,0,0,0,0,28,8,0,14,0.1492537313432835,4.303866908682344,2.609215984310009,0.1428571428571428,10
x86,gcc,Os,RSA,1,3,1,1,0.5,17.0,17,1.7227779369632852,0.0571428571428571,1,20,0.0,0.1428571428571428,0.0571428571428571,0.2571428571428571,0.0,0.0,0.0,1,1,0,0,0,0,36,4,0,21,0.2571428571428571,4.429678949480256,2.7492857981909946,0.1764705882352941,11
x86,gcc,Os,RSA,15,28,4,4,0.0975609756097561,8.133333333333333,122,1.4366194205508516,0.108638177510919,1,362,1.4390243902439024,0.0690298507462686,0.1212686567164179,0.1604477611940298,0.0,0.0,0.0,1,1,0,0,0,0,96,65,0,107,0.1604477611940298,5.144463198489299,2.663018727695865,0.2295081967213114,37
arm64,gcc,O1,RSA,25,19,11,11,0.2619047619047619,5.44,136,1.0292272228355166,0.0210192775507443,1,156,0.3571428571428571,0.1891304347826087,0.0326086956521739,0.1695652173913043,0.0,0.0,0.0065217391304347,1,1,0,0,0,0,192,18,3,101,0.1695652173913043,5.997685335411039,2.4102913936996835,0.1397058823529411,62
arm64,gcc,O0,RSA,49,51,1,1,0.010204081632653,6.469387755102041,317,0.8283488707539477,0.0051692291016592,1,390,0.0306122448979591,0.1803628601921024,0.0085378868729989,0.1419423692636072,0.0021344717182497,0.0,0.0010672358591248,1,1,0,0,9,0,128,9,2,203,0.1419423692636072,5.095706317521219,2.3791697515863093,0.1608832807570978,92
mips,gcc,O3,RSA,32,44,15,15,0.2027027027027027,6.6875,214,1.0842977046086597,0.1833148811068636,1,430,0.8918918918918919,0.1980360065466448,0.1407528641571195,0.160392798690671,0.0,0.0,0.0016366612111292,1,1,0,0,38,0,72,87,1,121,0.160392798690671,5.097785993378854,2.397013694563764,0.205607476635514,54
arm64,gcc,Os,RSA,1,2,1,1,1.0,4.0,4,0.7838054550605167,0.0,0,4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,1,0.0,3.75,1.7709505944546688,0.5,3
x86,gcc,O1,RSA,5,8,1,1,0.0909090909090909,7.0,35,1.178292320461754,0.0986944207166299,1,108,0.9090909090909092,0.0728476821192053,0.119205298013245,0.1258278145695364,0.0,0.0,0.0,1,1,0,0,0,0,12,18,0,29,0.1258278145695364,4.498396574703489,2.676533278787694,0.2285714285714285,24
arm32,gcc,O0,RSA,4,3,0,0,0.0,4.5,18,1.100764071615672,0.0454545454545454,1,36,0.0,0.140625,0.046875,0.140625,0.0,0.0,0.0,1,1,0,0,0,0,20,3,0,13,0.140625,4.665311532225101,2.4905629464648973,0.1666666666666666,15
mips,gcc,O3,RSA,1,3,0,0,0.0,7.0,7,1.6867667608876304,0.1111111111111111,1,14,0.0,0.2777777777777778,0.0555555555555555,0.1666666666666666,0.0,0.0,0.0555555555555555,1,1,0,0,1,0,16,2,1,5,0.1666666666666666,4.249867762256288,2.1690354219421177,0.4285714285714285,6
mips,gcc,O3,RSA,15,29,5,5,0.119047619047619,10.266666666666667,154,1.4619471189840836,0.0363837636246446,1,284,0.3333333333333333,0.2248995983935743,0.0441767068273092,0.1827309236947791,0.0,0.0,0.002008032128514,1,1,0,0,32,0,72,23,1,112,0.1827309236947791,5.137427984787879,2.139449296756372,0.1883116883116883,52
riscv,gcc,O3,RSA,14,3,0,0,0.0,1.4285714285714286,20,0.7647228777731089,0.0561224489795918,1,26,0.0,0.3,0.04,0.12,0.0,0.0,0.06,1,1,0,0,0,0,16,5,3,15,0.12,4.846471026668657,2.1745413488484893,0.15,18
arm32,gcc,O2,RSA,22,20,6,6,0.15,3.1818181818181817,70,0.6656491894346082,0.043266834791225,1,226,0.025,0.0685358255451713,0.0404984423676012,0.043613707165109,0.0,0.0,0.02803738317757,1,1,0,0,6,0,0,22,9,36,0.043613707165109,5.651974560622681,1.88441154796325,0.2857142857142857,45
arm32,gcc,O2,RSA,13,25,4,4,0.1111111111111111,6.538461538461538,85,1.3231370222093113,0.0725236206187503,1,212,0.2777777777777778,0.1355311355311355,0.0659340659340659,0.1538461538461538,0.0,0.0,0.0,1,1,0,0,0,0,72,18,0,49,0.1538461538461538,5.299191402594975,2.4613809577121724,0.2941176470588235,48
riscv,gcc,O3,RSA,162,89,24,24,0.0963855421686747,2.080246913580247,337,0.8162858573240863,0.0725473771770068,1,594,0.0,0.2068965517241379,0.0597701149425287,0.0505747126436781,0.0,0.0,0.0724137931034482,1,1,0,0,11,0,100,115,63,180,0.0505747126436781,6.014624998281027,2.0214664189049945,0.2640949554896142,103
x86,gcc,O2,RSA,30,39,15,15,0.2238805970149253,5.233333333333333,157,1.0958606476153805,0.1503109024960661,1,608,1.6865671641791045,0.0493827160493827,0.1646090534979424,0.1056241426611797,0.0013717421124828,0.0,0.0,1,1,0,0,0,0,88,120,1,109,0.1056241426611797,5.372103308542477,2.459511917330024,0.2484076433121019,40
arm64,gcc,O0,RSA,61,131,29,29,0.1526315789473684,7.918032786885246,483,0.8876957938670882,0.0108335501778124,1,584,0.0052631578947368,0.1940959409594096,0.0154981549815498,0.1003690036900369,0.0,0.0,0.0,1,1,0,0,30,0,208,21,0,303,0.1003690036900369,5.301998995908575,2.4119479971088733,0.2712215320910973,55
x86,gcc,O2,RSA,73,128,20,19,0.100502512562814,8.643835616438356,631,1.314924668169161,0.1856016914806895,1,2482,1.407035175879397,0.07007007007007,0.1608274941608275,0.1338004671338004,0.0213546880213546,0.0,0.0,1,1,0,0,0,0,108,482,64,486,0.1338004671338004,5.520190266841211,2.605093456000762,0.2028526148969889,59
arm64,gcc,O3,RSA,6,8,1,1,0.0833333333333333,3.6666666666666665,22,0.986685162085862,0.0,1,8,0.0,0.2826086956521739,0.0,0.1956521739130435,0.0,0.0,0.0,1,1,0,0,0,0,32,0,0,13,0.1956521739130435,4.599786840322018,2.5002227550447897,0.3636363636363636,18
mips,gcc,O3,RSA,13,16,3,3,0.1111111111111111,7.6923076923076925,100,1.209514639504705,0.1258891862612615,1,208,0.5555555555555556,0.2211838006230529,0.0685358255451713,0.1838006230529595,0.0,0.0,0.0031152647975077,1,1,0,0,12,0,64,23,1,71,0.1838006230529595,5.20651385564279,2.2655235761668364,0.16,50
x86,gcc,O3,RSA,21,32,8,8,0.1568627450980392,7.380952380952381,155,1.1460606915298688,0.1303686957997527,1,480,1.2549019607843137,0.0743440233236151,0.1282798833819242,0.1428571428571428,0.0029154518950437,0.0014577259475218,0.0,1,1,0,0,0,0,84,88,2,130,0.1428571428571428,5.438211857858482,2.65005853645191,0.2064516129032258,55
mips,gcc,O2,RSA,14,18,0,0,0.0,4.5,63,1.3319772765733726,0.1049767275331185,1,138,0.2666666666666666,0.2376681614349775,0.0493273542600896,0.179372197309417,0.0,0.0,0.0044843049327354,1,1,0,0,6,0,56,12,1,53,0.179372197309417,4.855849810592047,2.258037788298601,0.2857142857142857,30
riscv,gcc,Os,RSA,111,55,13,13,0.0792682926829268,1.8738738738738736,208,0.6059023307624306,0.0572835072835072,1,330,0.0,0.2120622568093385,0.0486381322957198,0.0836575875486381,0.0,0.0,0.0583657587548638,1,1,0,0,5,0,88,55,30,109,0.0836575875486381,6.0338206322046135,2.152242491188566,0.2644230769230769,77
x86,gcc,O0,RSA,13,16,5,5,0.1851851851851851,10.0,130,1.713681590757273,0.0685647077945142,1,298,1.037037037037037,0.1279279279279279,0.0936936936936937,0.1909909909909909,0.0,0.0,0.0,1,1,0,0,0,0,68,52,0,128,0.1909909909909909,5.317603117581082,2.6530388069770785,0.123076923076923,27
mips,gcc,O1,RSA,7,16,1,1,0.0476190476190476,10.857142857142858,76,1.485548996839966,0.0424321933609859,1,120,0.0952380952380952,0.219047619047619,0.0380952380952381,0.1857142857142857,0.0,0.0,0.0047619047619047,1,1,0,0,14,0,32,9,1,46,0.1857142857142857,4.217397273044308,2.2600143871101013,0.2105263157894736,27
x86,gcc,O0,RSA,1,3,0,0,0.0,21.0,21,1.4555375857168626,0.2539682539682539,1,104,0.0,0.0714285714285714,0.238095238095238,0.0793650793650793,0.0,0.0,0.0158730158730158,1,1,0,0,0,0,16,32,0,17,0.0793650793650793,4.871526851404628,2.596767665998012,0.1428571428571428,18
riscv,gcc,O2,RSA,25,12,3,3,0.0857142857142857,2.0,50,0.7946508928103551,0.0747619047619047,1,84,0.0,0.2406015037593984,0.0526315789473684,0.0526315789473684,0.0,0.0,0.0827067669172932,1,1,0,0,4,0,12,18,11,32,0.0526315789473684,5.0868107218313785,2.078227493551786,0.24,31
x86,gcc,O2,RSA,63,64,25,25,0.2,5.365079365079365,338,1.3262719714541364,0.1228079927637829,1,948,0.864,0.0944407233757535,0.1225720026791694,0.1426657736101808,0.0046885465505693,0.000669792364367,0.0,1,1,0,0,0,0,88,183,7,281,0.1426657736101808,5.671465111415691,2.6054831238425047,0.1893491124260355,73
x86,gcc,O0,RSA,2,3,1,1,0.3333333333333333,8.0,16,1.5074642330432797,0.1089743589743589,1,52,0.0,0.1066666666666666,0.1066666666666666,0.1733333333333333,0.0,0.0,0.0,1,1,0,0,0,0,16,8,0,18,0.1733333333333333,4.357082261221976,2.7126804200690806,0.1875,11
arm32,gcc,Os,RSA,45,72,21,21,0.1826086956521739,6.4,288,1.1154140230775362,0.0547489472669528,1,912,0.2347826086956521,0.0811320754716981,0.0556603773584905,0.0594339622641509,0.0,0.0,0.0132075471698113,1,1,0,0,12,0,68,73,12,126,0.0594339622641509,6.221190114981686,2.083397904762492,0.25,114
arm64,gcc,O3,RSA,21,30,7,7,0.1428571428571428,5.9523809523809526,125,0.8382779788372623,0.0017006802721088,1,128,0.0,0.1757575757575757,0.0,0.1,0.0,0.0,0.003030303030303,1,1,0,0,5,0,96,1,1,66,0.1,5.73134453799714,2.26859735494842,0.24,57
mips,gcc,O1,RSA,1,5,1,1,0.25,32.0,32,1.6345237686615108,0.0769230769230769,1,54,0.0,0.2307692307692307,0.0659340659340659,0.1758241758241758,0.0,0.0,0.0109890109890109,1,1,0,0,4,0,32,7,1,21,0.1758241758241758,4.222717976954559,2.1870963800810554,0.15625,16
mips,gcc,O0,RSA,15,19,1,1,0.03125,8.666666666666666,130,0.9597836056381016,0.0471982003503742,1,186,0.28125,0.2079207920792079,0.0594059405940594,0.1914191419141914,0.0,0.0,0.0066006600660066,1,1,0,0,11,0,48,20,2,63,0.1914191419141914,4.150547302259891,2.334880104117972,0.1461538461538461,34
mips,gcc,O2,RSA,3,3,0,0,0.0,9.666666666666666,29,1.2950090894459108,0.1329548035430388,1,72,0.75,0.2359550561797752,0.1123595505617977,0.1573033707865168,0.0,0.0,0.0112359550561797,1,1,0,0,0,0,32,11,1,21,0.1573033707865168,4.543868279552357,2.408561277025826,0.1034482758620689,23
mips,gcc,O0,RSA,1,2,1,1,1.0,28.0,28,1.5066432492006687,0.1139240506329113,1,54,0.0,0.240506329113924,0.1012658227848101,0.1772151898734177,0.0,0.0,0.0126582278481012,1,1,0,0,1,0,32,9,1,19,0.1772151898734177,4.679550261786971,2.226174523921941,0.0714285714285714,17
arm32,gcc,O2,RSA,1,2,1,1,1.0,17.0,17,1.5534819376495554,0.0576923076923076,1,22,0.0,0.1923076923076923,0.0576923076923076,0.2115384615384615,0.0,0.0,0.0,1,1,0,0,0,0,40,3,0,13,0.2115384615384615,4.481627106107698,2.3991401432420227,0.1176470588235294,14
arm32,gcc,O0,RSA,70,58,1,1,0.0079365079365079,5.628571428571429,394,0.706689983775274,0.0165660070044193,1,1160,0.0476190476190476,0.1088534107402031,0.0203193033381712,0.0609579100145137,0.0,0.0,0.0029027576197387,1,1,0,0,34,0,24,32,4,196,0.0609579100145137,5.956225872769508,1.919127754579904,0.1472081218274111,72
riscv,gcc,O0,RSA,7,3,2,2,0.25,5.0,35,1.4657162843978215,0.1007518796992481,1,16,0.0,0.2375,0.0625,0.15,0.0,0.0,0.025,1,1,0,0,0,0,40,7,2,19,0.15,5.261944470609757,2.0515358464672424,0.0857142857142857,23
x86,gcc,O3,RSA,52,55,15,15,0.1428571428571428,5.596153846153846,291,1.3077759284707118,0.1403069270016574,1,970,1.7047619047619047,0.0854632587859424,0.1533546325878594,0.1150159744408945,0.0023961661341853,0.0023961661341853,0.0,1,1,0,0,0,0,412,192,3,206,0.1150159744408945,5.3870372513150935,2.529569395117959,0.1890034364261168,61
arm32,gcc,O3,RSA,6,9,3,3,0.2307692307692307,7.333333333333333,44,1.314720481137717,0.0704090496934188,1,144,0.2307692307692307,0.1111111111111111,0.037037037037037,0.074074074074074,0.0,0.0,0.0317460317460317,1,1,0,0,0,0,24,13,6,27,0.074074074074074,5.523257817507506,2.4842743931557845,0.2045454545454545,37
mips,gcc,O3,RSA,19,20,4,4,0.1081081081081081,7.2105263157894735,137,1.1635293530961537,0.1319469819959059,1,254,0.3513513513513513,0.2107969151670951,0.0796915167095115,0.1645244215938303,0.0,0.0,0.0025706940874035,1,1,0,0,25,0,60,32,1,82,0.1645244215938303,5.077305771664394,2.287065099646716,0.145985401459854,57
riscv,gcc,O0,RSA,6,2,1,1,0.1666666666666666,4.333333333333333,26,1.7644888342344658,0.112215320910973,1,18,0.0,0.3230769230769231,0.0307692307692307,0.1538461538461538,0.0,0.0,0.0923076923076923,1,1,0,0,2,0,40,8,6,21,0.1538461538461538,5.487814895472352,2.2213812503219525,0.0769230769230769,20
arm32,gcc,O2,RSA,12,15,7,7,0.28,5.333333333333333,64,1.0578748962587072,0.0661128568859324,1,176,0.28,0.064039408866995,0.0591133004926108,0.0935960591133004,0.0,0.0,0.0098522167487684,1,1,0,0,0,0,44,14,2,27,0.0935960591133004,5.470009005711463,2.201453069075922,0.234375,33
arm64,gcc,O3,RSA,6,8,2,2,0.1666666666666666,5.333333333333333,32,1.132804427313391,0.0047619047619047,1,24,0.0,0.1954022988505747,0.0,0.1379310344827586,0.0,0.0,0.0114942528735632,1,1,0,0,0,0,32,1,0,19,0.1379310344827586,5.041254549074421,2.201739063518942,0.25,20
mips,gcc,O0,RSA,5,4,0,0,0.0,6.6,33,1.043292264120634,0.2610104669887279,1,50,0.2857142857142857,0.2318840579710145,0.0869565217391304,0.1594202898550724,0.0,0.0,0.0144927536231884,1,1,0,0,2,0,20,7,1,16,0.1594202898550724,4.462894068644804,2.472898336159926,0.1212121212121212,28
riscv,gcc,Os,RSA,8,3,0,0,0.0,1.75,14,1.108775793938317,0.0669642857142857,1,22,0.0,0.2972972972972973,0.054054054054054,0.1351351351351351,0.0,0.0,0.054054054054054,1,1,0,0,0,0,16,4,2,11,0.1351351351351351,4.572431251322118,2.012277592428153,0.2142857142857142,13
mips,gcc,O0,RSA,1,2,1,1,1.0,24.0,24,1.6191459761997324,0.1269841269841269,1,44,0.0,0.2539682539682539,0.1111111111111111,0.1587301587301587,0.0,0.0,0.0158730158730158,1,1,0,0,2,0,20,8,1,16,0.1587301587301587,4.644895197622844,2.249175156450657,0.0833333333333333,19
mips,gcc,O2,RSA,9,18,3,3,0.12,10.444444444444445,94,1.2904125176701369,0.1891502517091425,1,186,0.8,0.2049469964664311,0.0954063604240282,0.1766784452296819,0.0,0.0,0.0035335689045936,1,1,0,0,16,0,56,28,1,58,0.1766784452296819,5.007936286295439,2.3048245775121083,0.1914893617021276,42
arm64,gcc,Os,RSA,32,37,13,13,0.1940298507462686,3.375,108,0.7229336006822145,0.026953125,1,160,0.0298507462686567,0.1393939393939394,0.006060606060606,0.0424242424242424,0.0,0.0,0.009090909090909,1,1,0,0,10,0,32,5,3,51,0.0424242424242424,5.501189327157897,2.3429251020905344,0.3425925925925926,48
mips,gcc,O1,RSA,1,2,1,1,1.0,22.0,22,1.91561115297288,0.1,1,36,0.0,0.2833333333333333,0.0833333333333333,0.15,0.0,0.0,0.0166666666666666,1,1,0,0,4,0,40,6,1,17,0.15,4.944290540372204,2.1489160733734147,0.0909090909090909,18
arm32,gcc,Os,RSA,24,45,12,10,0.1791044776119403,6.208333333333333,149,1.0538430241616714,0.0588094221523033,1,444,0.1940298507462686,0.1106870229007633,0.0591603053435114,0.1068702290076335,0.0,0.0,0.0019083969465648,1,1,0,0,4,0,88,32,1,78,0.1068702290076335,5.616189505428385,2.1843561907687663,0.3020134228187919,66
arm64,gcc,O0,RSA,23,17,7,7,0.1842105263157894,8.304347826086957,191,0.92922778313062,0.0131387849513938,1,208,0.0263157894736842,0.159369527145359,0.0647985989492119,0.148861646234676,0.0,0.0,0.0017513134851138,1,1,0,0,0,0,96,38,1,106,0.148861646234676,4.897590965683082,2.391203403551316,0.0890052356020942,90
arm32,gcc,O0,RSA,25,25,5,5,0.1041666666666666,11.28,282,1.0355857798447683,0.0332857982844705,1,1146,0.2708333333333333,0.1122302158273381,0.0122302158273381,0.074820143884892,0.0,0.0,0.0503597122302158,1,1,0,0,0,0,548,87,70,228,0.074820143884892,5.581390939687532,2.215270984015873,0.0886524822695035,78
x86,gcc,O0,RSA,1,3,1,1,0.5,26.0,26,1.7060842349242156,0.0655737704918032,1,58,0.0,0.1393442622950819,0.0655737704918032,0.2622950819672131,0.0,0.0,0.0,1,1,0,0,0,0,64,8,0,36,0.2622950819672131,4.3976207831730285,2.7119685135704303,0.1153846153846153,12
x86,gcc,Os,RSA,11,21,5,5,0.1666666666666666,8.636363636363637,95,1.390929045611989,0.164603707789197,1,286,1.1333333333333333,0.0748792270531401,0.1231884057971014,0.1642512077294686,0.0048309178743961,0.0,0.0,1,1,0,0,0,0,80,51,2,81,0.1642512077294686,5.310438576710674,2.6964165229348414,0.2210526315789473,36
mips,gcc,Os,RSA,131,183,7,7,0.0224358974358974,10.587786259541986,1387,1.112369917665332,0.0494440519675911,1,2200,0.5384615384615384,0.2042274486454302,0.0604346531705864,0.1973801726704376,0.0,0.0,0.0014885382554331,1,1,0,0,111,0,160,208,5,686,0.1973801726704376,4.358066099101586,2.188788653822796,0.1319394376351838,56
x86,gcc,O0,RSA,16,15,1,1,0.0344827586206896,4.8125,77,1.4107867203143931,0.0785590202023088,1,254,1.4482758620689655,0.1066282420749279,0.1210374639769452,0.1354466858789625,0.0,0.0,0.0,1,1,0,0,0,0,44,42,0,64,0.1354466858789625,4.9682659313314295,2.6016572719757463,0.1948051948051948,26
arm32,gcc,O2,RSA,51,68,13,13,0.1111111111111111,5.764705882352941,294,0.8614385043294297,0.0290029012909509,1,966,0.1538461538461538,0.0935314685314685,0.041083916083916,0.0515734265734265,0.0008741258741258,0.0,0.0034965034965034,1,1,0,0,20,0,136,51,3,154,0.0515734265734265,6.315978604972901,1.9286257534465825,0.2312925170068027,142
arm64,gcc,O2,RSA,7,7,1,1,0.0833333333333333,4.142857142857143,29,0.7849557814787254,0.1107142857142857,1,46,0.1666666666666666,0.1625,0.0375,0.0875,0.0,0.0,0.025,1,1,0,0,2,0,16,5,2,13,0.0875,5.007525537765461,2.596792590108872,0.2413793103448276,24
arm64,gcc,O0,RSA,1,2,1,1,1.0,14.0,14,1.443793610960289,0.0,1,6,0.0,0.3076923076923077,0.0,0.2564102564102564,0.0,0.0,0.0,1,1,0,0,1,0,48,0,0,12,0.2564102564102564,4.567606315535809,2.353490749801692,0.1428571428571428,11
arm64,gcc,O2,RSA,5,3,1,1,0.1666666666666666,5.2,26,0.8120252032240918,0.0,1,40,0.0,0.1578947368421052,0.0,0.131578947368421,0.0,0.0,0.0,1,1,0,0,0,0,64,0,0,15,0.131578947368421,5.030586324653132,2.1919831809761474,0.1153846153846153,18
x86,gcc,O0,RSA,1,3,1,1,0.5,13.0,13,1.5162835188027577,0.0983606557377049,1,42,0.0,0.1147540983606557,0.0983606557377049,0.1967213114754098,0.0,0.0,0.0,1,1,0,0,0,0,16,6,0,15,0.1967213114754098,3.962814895472354,2.8379332348428177,0.2307692307692307,9
mips,gcc,O3,RSA,12,24,5,5,0.1470588235294117,12.5,150,1.5844486022179394,0.1190764826645048,1,280,0.6176470588235294,0.2212389380530973,0.084070796460177,0.168141592920354,0.0,0.0022123893805309,0.0088495575221238,1,1,0,0,36,0,48,42,4,102,0.168141592920354,5.1704826444512895,2.339155029352457,0.16,57
arm64,gcc,O0,RSA,47,46,1,1,0.0109890109890109,5.553191489361702,261,0.6485875780560374,0.0118203309692671,1,356,0.2197802197802197,0.1136638452237001,0.0241837968561064,0.0616686819830713,0.0,0.0,0.0,1,1,0,0,20,0,48,20,0,128,0.0616686819830713,4.937927539790425,2.132560337899192,0.1762452107279693,46
