has_aes_sbox,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,instruction_count,immediate_entropy,bitwise_op_density,table_lookup_presence,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,rotate_ratio,num_conditional_edges,num_unconditional_edges,rodata_refs_count,stack_frame_size,bitwise_ops,arithmetic_ops,cyclomatic_complexity_density,architecture_arm32,architecture_arm64,architecture_avr,architecture_mips,architecture_riscv,architecture_x86,compiler_gcc,optimization_O0,optimization_O1,optimization_O2,optimization_O3,optimization_Os,label
1,1,1,2,1,1,1.0,28.0,0,2,28,1.4670251235575482,0.131578947368421,1,52,0.0,0.2368421052631578,0.1184210526315789,0.1710526315789473,0.0,0.0131578947368421,0,1,1,28,10,18,0.0714285714285714,False,False,False,True,False,False,True,True,False,False,False,False,RSA
1,35,50,17,0,0,0.0,2.8285714285714287,1,44,99,1.0586263793498374,0.0498185941043083,1,92,0.0,0.2371541501976284,0.0395256916996047,0.1304347826086956,0.0,0.0553359683794466,7,43,2,72,24,60,0.1717171717171717,False,False,False,False,True,False,True,True,False,False,False,False,RSA
1,6,8,4,3,3,0.375,4.0,1,7,24,1.1779666618698317,0.1031167108753315,1,78,0.875,0.1132075471698113,0.1226415094339622,0.1509433962264151,0.0,0.0,2,6,0,32,13,21,0.1666666666666666,False,False,False,False,False,True,True,False,True,False,False,False,RSA
1,4,9,7,1,1,0.1111111111111111,7.75,2,9,31,1.2616537773808207,0.0525974025974025,1,92,0.0,0.0935251798561151,0.0503597122302158,0.0863309352517985,0.0,0.0,1,8,2,4,7,22,0.2258064516129032,True,False,False,False,False,False,True,False,False,False,False,True,RSA
1,3,13,12,0,0,0.0,14.0,0,10,42,1.7258000340268334,0.0885969141755062,1,102,0.3846153846153846,0.140625,0.0703125,0.140625,0.0,0.0078125,1,12,4,0,10,22,0.2857142857142857,True,False,False,False,False,False,True,False,False,False,True,False,RSA
1,1,1,2,1,1,1.0,38.0,1,2,38,1.7846171644383635,0.0747663551401869,1,72,0.0,0.2616822429906542,0.0654205607476635,0.1869158878504672,0.0,0.0093457943925233,0,1,6,44,8,28,0.0526315789473684,False,False,False,True,False,False,True,True,False,False,False,False,RSA
1,1,1,2,0,0,0.0,11.0,1,2,11,1.5326253815816433,0.0697674418604651,1,20,0.0,0.1395348837209302,0.0697674418604651,0.1395348837209302,0.0,0.0,0,1,0,12,3,9,0.1818181818181818,True,False,False,False,False,False,True,True,False,False,False,False,RSA
1,3,5,4,0,0,0.0,14.333333333333334,2,5,43,1.2967319283744911,0.0977799227799227,1,82,0.8,0.2300884955752212,0.079646017699115,0.1946902654867256,0.0,0.0088495575221238,1,4,2,32,10,26,0.0930232558139534,False,False,False,True,False,False,True,True,False,False,False,False,RSA
1,1,1,2,1,1,1.0,8.0,1,2,8,1.343316075995803,0.0,1,12,0.0,0.1515151515151515,0.0,0.1212121212121212,0.0,0.0,0,1,0,16,0,6,0.25,False,True,False,False,False,False,True,False,False,False,False,True,RSA
1,1,0,1,0,0,0.0,18.0,2,1,18,1.381497142790299,0.0,1,2,0.0,0.3829787234042553,0.0,0.3617021276595745,0.0,0.0,0,0,0,48,0,18,0.0555555555555555,False,True,False,False,False,False,True,True,False,False,False,False,RSA
1,1,1,2,1,1,1.0,8.0,0,2,8,1.5888478554646244,0.073170731707317,1,16,0.0,0.1951219512195122,0.073170731707317,0.2195121951219512,0.0,0.0,0,1,0,32,3,12,0.25,True,False,False,False,False,False,True,False,False,False,True,False,RSA
1,73,119,48,8,8,0.0672268907563025,4.260273972602739,2,83,311,1.413235836204272,0.03345116269476,1,322,0.0,0.2365456821026282,0.0287859824780976,0.1051314142678347,0.0,0.0287859824780976,24,95,0,104,46,189,0.1543408360128617,False,False,False,False,True,False,True,True,False,False,False,False,RSA
1,21,43,24,7,7,0.1627906976744186,5.285714285714286,1,32,111,1.1292884452171603,0.1123857773014563,1,218,0.4186046511627907,0.1931464174454828,0.1090342679127725,0.1557632398753894,0.0,0.0031152647975077,12,31,12,56,36,63,0.2162162162162162,False,False,False,True,False,False,True,False,False,True,False,False,RSA
1,1,0,1,0,0,0.0,3.0,2,1,3,0.7310644431995964,0.0,0,4,0.0,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.3333333333333333,False,True,False,False,False,False,True,False,False,False,True,False,RSA
1,47,75,30,0,0,0.0,3.382978723404255,1,60,159,1.2781854153325356,0.0706882919852936,1,150,0.0,0.2336683417085427,0.050251256281407,0.0829145728643216,0.0,0.0653266331658291,9,66,6,112,46,93,0.1886792452830188,False,False,False,False,True,False,True,True,False,False,False,False,RSA
1,31,58,29,0,0,0.0,4.0,2,37,124,1.2025535730363976,0.0925494451028299,1,550,1.5517241379310345,0.0912106135986733,0.1492537313432835,0.1160862354892205,0.0,0.0,17,41,0,60,90,101,0.2338709677419354,False,False,False,False,False,True,True,True,False,False,False,False,RSA
1,7,7,2,1,1,0.1428571428571428,2.857142857142857,2,8,20,0.8718863396577264,0.0357142857142857,1,24,0.0,0.2708333333333333,0.0208333333333333,0.1875,0.0,0.0208333333333333,0,7,0,80,2,13,0.1,False,False,False,False,True,False,True,False,True,False,False,False,RSA
1,25,35,12,3,3,0.0857142857142857,2.0,1,29,50,0.9541841375692234,0.0747619047619047,1,84,0.0,0.2406015037593984,0.0526315789473684,0.0526315789473684,0.0,0.0827067669172932,4,31,4,12,18,32,0.24,False,False,False,False,True,False,True,False,False,False,True,False,RSA
1,62,123,63,24,24,0.1951219512195122,4.854838709677419,2,76,301,0.9964489040803738,0.0570374367199296,1,1072,0.1544715447154471,0.0797743755036261,0.0362610797743755,0.0612409347300564,0.0,0.024174053182917,33,90,0,80,75,150,0.2093023255813953,True,False,False,False,False,False,True,False,False,True,False,False,RSA
1,1,2,3,1,1,0.5,17.0,0,3,17,1.5733893781594062,0.074074074074074,1,46,0.0,0.1358024691358024,0.074074074074074,0.2469135802469135,0.0,0.0,0,2,0,32,6,23,0.1764705882352941,False,False,False,False,False,True,True,True,False,False,False,False,RSA
1,7,11,6,3,3,0.2727272727272727,4.571428571428571,1,9,32,1.0723920656567707,0.0493857256070616,1,98,0.1818181818181818,0.1221374045801526,0.0458015267175572,0.1450381679389313,0.0,0.015267175572519,3,8,0,44,8,24,0.1875,True,False,False,False,False,False,True,False,True,False,False,False,RSA
1,1,1,2,1,1,1.0,38.0,1,2,38,1.7914361929090656,0.0747663551401869,1,72,0.0,0.2616822429906542,0.0654205607476635,0.1869158878504672,0.0,0.0093457943925233,0,1,6,44,8,28,0.0526315789473684,False,False,False,True,False,False,True,True,False,False,False,False,RSA
1,4,4,2,1,1,0.25,2.5,2,5,10,1.228628823094451,0.09375,1,10,0.0,0.2962962962962963,0.074074074074074,0.074074074074074,0.0,0.1481481481481481,0,4,1,0,6,8,0.2,False,False,False,False,True,False,True,False,True,False,False,False,RSA
1,26,68,44,16,16,0.2352941176470588,9.692307692307692,2,34,252,1.1949375785519485,0.250147422022422,1,504,1.6029411764705883,0.1916058394160583,0.2135036496350364,0.1259124087591241,0.0,0.0018248175182481,20,48,23,64,118,105,0.1746031746031746,False,False,False,True,False,False,True,False,True,False,False,False,RSA
1,1,2,3,1,1,0.5,13.0,1,3,13,1.5114369135614147,0.1290322580645161,1,52,0.0,0.0967741935483871,0.1290322580645161,0.1290322580645161,0.0,0.0,0,2,0,8,8,13,0.2307692307692307,False,False,False,False,False,True,True,True,False,False,False,False,RSA
1,9,22,15,0,0,0.0,4.444444444444445,1,15,40,0.994435036345282,0.0,1,34,0.0,0.1833333333333333,0.0,0.1083333333333333,0.0,0.0,7,15,0,48,0,24,0.375,False,True,False,False,False,False,True,False,False,True,False,False,RSA
1,4,4,2,0,0,0.0,4.25,2,4,17,1.094156276855407,0.0263157894736842,1,28,0.0,0.1296296296296296,0.037037037037037,0.074074074074074,0.0,0.0,1,3,1,12,2,10,0.1176470588235294,True,False,False,False,False,False,True,True,False,False,False,False,RSA
1,4,10,8,1,1,0.1,13.75,2,10,55,1.4264337358122354,0.1049501964979217,1,182,0.6,0.0864197530864197,0.1152263374485596,0.139917695473251,0.0,0.0,1,9,0,20,28,49,0.1454545454545454,False,False,False,False,False,True,True,False,True,False,False,False,RSA
1,55,112,59,15,15,0.1339285714285714,7.109090909090909,1,69,391,1.3461732961267785,0.1795374355366222,1,1652,2.1875,0.095482546201232,0.1581108829568788,0.1283367556468172,0.0164271047227926,0.0010266940451745,38,74,0,156,310,325,0.1508951406649616,False,False,False,False,False,True,True,False,False,False,True,False,RSA
1,9,14,7,4,4,0.2857142857142857,4.444444444444445,1,11,40,1.1867746466703843,0.0477366255144032,1,88,0.0714285714285714,0.2101449275362318,0.0507246376811594,0.1739130434782608,0.0,0.0072463768115942,4,10,2,60,8,29,0.175,False,False,False,True,False,False,True,False,True,False,False,False,RSA
1,4,4,2,0,0,0.0,3.5,1,5,14,1.5521870497520525,0.03125,1,8,0.0,0.3142857142857143,0.0285714285714285,0.1714285714285714,0.0,0.0285714285714285,0,4,0,24,2,11,0.1428571428571428,False,False,False,False,True,False,True,True,False,False,False,False,RSA
1,6,8,4,3,3,0.375,3.8333333333333335,2,7,23,0.9938995379309328,0.0458791208791208,1,48,0.125,0.1625,0.05,0.175,0.0,0.0,2,6,0,40,4,17,0.1739130434782608,True,False,False,False,False,False,True,False,True,False,False,False,RSA
1,7,7,2,1,1,0.1428571428571428,5.142857142857143,2,8,36,1.5154733690429685,0.0047619047619047,1,32,0.0,0.3,0.01,0.25,0.0,0.01,0,7,0,128,2,30,0.0555555555555555,False,False,False,False,True,False,True,True,False,False,False,False,RSA
1,13,25,14,6,6,0.24,5.923076923076923,0,20,77,1.0925171323512215,0.0103448275862068,1,106,0.0,0.1435406698564593,0.0047846889952153,0.0813397129186602,0.0,0.0191387559808612,6,19,0,80,5,34,0.1818181818181818,False,True,False,False,False,False,True,False,True,False,False,False,RSA
1,1,2,3,0,0,0.0,15.0,0,3,15,1.511989756881471,0.1159420289855072,1,52,0.0,0.1014492753623188,0.1159420289855072,0.1594202898550724,0.0,0.0,0,2,0,20,8,15,0.2,False,False,False,False,False,True,True,True,False,False,False,False,RSA
1,15,39,26,7,7,0.1794871794871795,8.8,1,21,132,1.1480873318820828,0.1387249456065928,1,280,0.7948717948717948,0.2052631578947368,0.1184210526315789,0.1684210526315789,0.0,0.0026315789473684,11,28,23,72,46,78,0.1969696969696969,False,False,False,True,False,False,True,False,False,True,False,False,RSA
1,54,107,55,5,5,0.0467289719626168,7.074074074074074,1,62,382,0.9287314836322996,0.1187113234666729,1,568,0.4485981308411215,0.2096177558569667,0.0912453760789149,0.1652281134401972,0.0,0.001233045622688,36,71,18,96,75,170,0.143979057591623,False,False,False,True,False,False,True,True,False,False,False,False,RSA
1,1,1,2,1,1,1.0,19.0,1,2,19,1.5714968143532324,0.0704225352112676,1,46,0.0,0.2535211267605634,0.056338028169014,0.1830985915492957,0.0,0.0140845070422535,0,1,1,68,5,18,0.1052631578947368,False,False,False,True,False,False,True,False,False,False,False,True,RSA
1,41,57,18,8,8,0.1403508771929824,2.2195121951219514,2,47,91,0.5732050302673105,0.0468095590046809,1,82,0.0,0.1959798994974874,0.050251256281407,0.0703517587939698,0.0,0.050251256281407,7,50,0,0,20,39,0.1978021978021978,False,False,False,False,True,False,True,False,False,False,False,True,RSA
1,1,1,2,0,0,0.0,23.0,0,2,23,1.5165696363137249,0.1,1,38,0.0,0.25,0.0833333333333333,0.1833333333333333,0.0,0.0166666666666666,0,1,1,24,6,15,0.0869565217391304,False,False,False,True,False,False,True,False,False,False,False,True,RSA
1,45,96,53,21,21,0.21875,10.266666666666667,1,55,462,1.4689506255957143,0.0976594264847459,1,1772,0.9479166666666666,0.1089193825042881,0.1273584905660377,0.1775300171526586,0.0012864493996569,0.0004288164665523,19,77,0,261,298,427,0.1147186147186147,False,False,False,False,False,True,True,True,False,False,False,False,RSA
1,8,17,11,3,3,0.1764705882352941,6.375,2,13,51,1.0503671951813616,0.2483455882352941,1,124,0.5294117647058824,0.2071005917159763,0.0946745562130177,0.165680473372781,0.0,0.0059171597633136,5,12,5,48,17,35,0.2156862745098039,False,False,False,True,False,False,True,False,False,True,False,False,RSA
1,4,4,2,1,1,0.25,2.25,2,5,9,1.3111141729648452,0.0625,1,6,0.0,0.3478260869565217,0.0434782608695652,0.0869565217391304,0.0,0.0869565217391304,0,4,0,0,3,8,0.2222222222222222,False,False,False,False,True,False,True,False,True,False,False,False,RSA
1,33,83,52,16,16,0.1927710843373494,6.121212121212121,1,53,202,0.92741945753564,0.0062992562992562,1,226,0.072289156626506,0.1732418524871355,0.0102915951972555,0.0651801029159519,0.0,0.0017152658662092,17,66,15,96,7,111,0.2574257425742574,False,True,False,False,False,False,True,False,False,False,False,True,RSA
1,1,1,2,1,1,1.0,7.0,1,2,7,1.5754193149918712,0.3125,1,20,0.0,0.25,0.25,0.0625,0.0,0.0625,0,1,1,16,5,4,0.2857142857142857,False,False,False,True,False,False,True,False,False,True,False,False,RSA
1,11,19,10,1,1,0.0526315789473684,3.5454545454545454,1,14,39,1.4995308299588728,0.1435685148185148,1,156,1.0526315789473684,0.0867052023121387,0.1560693641618497,0.1098265895953757,0.0057803468208092,0.0,6,13,0,16,27,26,0.2564102564102564,False,False,False,False,False,True,True,False,False,False,False,True,RSA
1,4,6,4,1,1,0.1666666666666666,9.0,1,6,36,1.1859886119228849,0.079147465437788,1,94,1.5,0.1357142857142857,0.1071428571428571,0.1571428571428571,0.0,0.0,1,5,0,8,15,29,0.1111111111111111,False,False,False,False,False,True,True,False,True,False,False,False,RSA
1,1,0,1,0,0,0.0,5.0,2,1,5,1.1007834335647506,0.15,1,16,0.0,0.15,0.15,0.15,0.0,0.0,0,0,0,16,3,3,0.2,False,False,False,True,False,False,True,False,False,False,False,True,RSA
1,4,4,2,0,0,0.0,3.5,1,5,14,1.6259920337217948,0.03125,1,4,0.0,0.3142857142857143,0.0285714285714285,0.1714285714285714,0.0,0.0285714285714285,0,4,0,24,2,11,0.1428571428571428,False,False,False,False,True,False,True,True,False,False,False,False,RSA
1,4,13,11,2,2,0.1538461538461538,12.0,2,13,48,1.365519169548671,0.0818965517241379,1,106,0.6923076923076923,0.0684210526315789,0.1,0.1789473684210526,0.0,0.0,1,12,0,44,19,41,0.2291666666666666,False,False,False,False,False,True,True,False,True,False,False,False,RSA
1,8,8,2,1,1,0.125,1.5,3,7,12,0.5218100708039033,0.0625,1,8,0.0,0.28,0.0,0.08,0.0,0.08,2,6,2,0,2,7,0.1666666666666666,False,False,False,False,True,False,True,False,False,False,False,True,RSA
1,6,12,8,2,2,0.1666666666666666,6.166666666666667,2,11,37,1.332766402584833,0.0651352328370961,1,114,0.0,0.1076923076923077,0.0538461538461538,0.0769230769230769,0.0,0.0076923076923076,2,10,3,16,8,19,0.2162162162162162,True,False,False,False,False,False,True,True,False,False,False,False,RSA
1,4,7,5,2,2,0.2857142857142857,4.75,2,6,19,1.28666819767254,0.0678661616161616,1,48,0.0,0.1304347826086956,0.072463768115942,0.1304347826086956,0.0,0.0,1,6,0,12,5,13,0.2631578947368421,True,False,False,False,False,False,True,True,False,False,False,False,RSA
1,55,102,49,7,6,0.0686274509803921,5.127272727272727,2,60,282,1.3632132378488513,0.1221217540065133,1,800,1.411764705882353,0.0962705984388551,0.1379011274934952,0.1361665221162185,0.0060711188204683,0.0,32,70,0,416,159,205,0.1737588652482269,False,False,False,False,False,True,True,False,False,False,False,True,RSA
1,98,259,163,50,50,0.193050193050193,7.612244897959184,1,112,746,1.2950874375624757,0.128648184945791,1,1866,0.8378378378378378,0.190950601909506,0.1008717310087173,0.182648401826484,0.0,0.0008302200083022,73,186,93,136,245,460,0.2184986595174262,False,False,False,True,False,False,True,False,False,False,False,True,RSA
1,6,6,2,0,0,0.0,3.1666666666666665,2,7,19,1.126416646378133,0.0717948717948718,1,20,0.0,0.3095238095238095,0.0238095238095238,0.0952380952380952,0.0,0.0714285714285714,0,6,1,16,4,13,0.1052631578947368,False,False,False,False,True,False,True,True,False,False,False,False,RSA
1,33,76,45,11,11,0.1447368421052631,7.727272727272727,2,45,255,1.3100964710644798,0.1549947775489256,1,758,0.75,0.0716180371352785,0.138815207780725,0.1485411140583554,0.004420866489832,0.0017683465959328,15,61,0,76,159,213,0.1764705882352941,False,False,False,False,False,True,True,False,False,False,True,False,RSA
1,38,57,21,20,20,0.3508771929824561,3.5,1,38,133,0.7427759279284747,0.0,1,190,0.0,0.0625,0.0,0.032258064516129,0.0,0.0,20,37,16,0,0,47,0.1578947368421052,False,True,False,False,False,False,True,False,False,False,False,True,RSA
1,1,1,2,0,0,0.0,8.0,0,2,8,1.348891566791697,0.074074074074074,1,24,0.0,0.1481481481481481,0.074074074074074,0.1851851851851851,0.0,0.0,0,1,0,8,2,6,0.25,False,False,False,False,False,True,True,True,False,False,False,False,RSA
1,5,7,4,0,0,0.0,5.6,2,7,28,1.2639621822315474,0.0826289926289926,1,78,1.0,0.0891089108910891,0.1089108910891089,0.1584158415841584,0.0,0.0,1,6,0,16,11,21,0.1428571428571428,False,False,False,False,False,True,True,True,False,False,False,False,RSA
1,1,0,1,0,0,0.0,11.0,1,1,11,1.3145259746745288,0.1851851851851851,1,18,0.0,0.2222222222222222,0.1481481481481481,0.1481481481481481,0.0,0.037037037037037,0,0,0,8,5,6,0.0909090909090909,False,False,False,True,False,False,True,True,False,False,False,False,RSA
1,7,9,4,0,0,0.0,1.7142857142857142,3,7,12,0.4412612293458154,0.1670686456400742,0,40,0.4444444444444444,0.0,0.1515151515151515,0.0,0.0,0.0606060606060606,4,5,0,0,7,0,0.3333333333333333,False,True,False,False,False,False,True,False,False,False,True,False,RSA
1,19,34,17,0,0,0.0,6.631578947368421,2,23,126,0.9965810078112204,0.0,1,162,0.0,0.199438202247191,0.0,0.1516853932584269,0.0,0.0,9,25,0,112,0,81,0.1349206349206349,False,True,False,False,False,False,True,True,False,False,False,False,RSA
1,17,43,28,0,0,0.0,8.117647058823529,2,27,138,1.448061890648839,0.1065003941765882,1,526,1.7674418604651163,0.087667161961367,0.1337295690936107,0.1188707280832095,0.0,0.0,11,32,0,52,90,133,0.2028985507246377,False,False,False,False,False,True,True,True,False,False,False,False,RSA
1,22,45,25,0,0,0.0,4.454545454545454,1,27,98,0.6511018858396972,0.0,1,122,0.0,0.1477663230240549,0.0,0.0790378006872852,0.0,0.0,12,33,6,48,0,53,0.2551020408163265,False,True,False,False,False,False,True,True,False,False,False,False,RSA
1,1,0,1,0,0,0.0,17.0,2,1,17,1.589738579123137,0.087719298245614,1,22,0.0,0.2105263157894736,0.087719298245614,0.2105263157894736,0.0,0.0,0,0,0,28,5,15,0.0588235294117647,True,False,False,False,False,False,True,False,False,False,False,True,RSA
1,37,91,56,17,17,0.1868131868131868,6.756756756756757,2,55,250,1.3972539148224448,0.1084472382775659,1,504,0.5274725274725275,0.1962264150943396,0.0842767295597484,0.1710691823899371,0.0,0.0012578616352201,21,70,55,48,68,156,0.224,False,False,False,True,False,False,True,False,False,False,True,False,RSA
1,13,16,5,2,2,0.125,5.384615384615385,1,15,70,1.23507481101259,0.0071433942401684,1,28,0.0,0.2541436464088398,0.011049723756906,0.2099447513812154,0.0,0.011049723756906,2,14,0,112,4,46,0.0714285714285714,False,False,False,False,True,False,True,True,False,False,False,False,RSA
1,11,14,5,0,0,0.0,3.0,1,13,33,1.2187388342758458,0.0216450216450216,1,24,0.0,0.2558139534883721,0.0232558139534883,0.1627906976744186,0.0,0.0232558139534883,2,12,0,56,4,22,0.1515151515151515,False,False,False,False,True,False,True,True,False,False,False,False,RSA
1,1,1,2,1,1,1.0,38.0,1,2,38,1.754505698567121,0.0841121495327102,1,74,0.0,0.2616822429906542,0.0747663551401869,0.1869158878504672,0.0,0.0093457943925233,0,1,6,44,9,28,0.0526315789473684,False,False,False,True,False,False,True,True,False,False,False,False,RSA
1,1,0,1,0,0,0.0,4.0,2,1,4,0.9000224216483543,0.0,1,4,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0,0,0,0,0,1,0.25,False,True,False,False,False,False,True,False,False,False,True,False,RSA
1,1,1,2,1,1,1.0,16.0,1,2,16,2.014821257173194,0.1063829787234042,1,28,0.0,0.2978723404255319,0.0851063829787234,0.1276595744680851,0.0,0.0212765957446808,0,1,3,40,5,14,0.125,False,False,False,True,False,False,True,False,False,False,False,True,RSA
1,1,0,1,0,0,0.0,9.0,2,1,9,0.9090523583236944,0.0,1,8,0.0,0.1904761904761904,0.0,0.238095238095238,0.0,0.0,0,0,0,16,0,5,0.1111111111111111,False,True,False,False,False,False,True,True,False,False,False,False,RSA
1,4,9,7,0,0,0.0,7.5,2,8,30,1.3712783059997358,0.1404171818215878,1,106,1.5555555555555556,0.0666666666666666,0.1481481481481481,0.1185185185185185,0.0,0.0,2,7,0,8,20,22,0.2333333333333333,False,False,False,False,False,True,True,False,True,False,False,False,RSA
1,48,68,22,6,6,0.088235294117647,1.9166666666666667,2,60,92,0.6656625160537963,0.0647064980039118,1,96,0.0147058823529411,0.2100840336134453,0.0588235294117647,0.0840336134453781,0.0,0.0714285714285714,9,59,0,0,31,50,0.2391304347826087,False,False,False,False,True,False,True,False,True,False,False,False,RSA
1,1,2,3,1,1,0.5,16.0,1,3,16,1.5187237769818829,0.1066666666666666,1,52,0.0,0.1066666666666666,0.1066666666666666,0.1733333333333333,0.0,0.0,0,2,0,16,8,18,0.1875,False,False,False,False,False,True,True,True,False,False,False,False,RSA
1,2,1,1,0,0,0.0,9.5,2,2,19,1.9546898038933216,0.0,1,4,0.0,0.3191489361702128,0.0,0.2553191489361702,0.0,0.0,0,1,0,56,0,15,0.0526315789473684,False,False,False,False,True,False,True,False,False,False,False,True,RSA
1,7,9,4,2,2,0.2222222222222222,3.7142857142857135,3,8,26,1.088781495488106,0.0036630036630036,1,40,0.1111111111111111,0.1585365853658536,0.0121951219512195,0.1463414634146341,0.0,0.0,3,6,0,48,1,15,0.1538461538461538,False,True,False,False,False,False,True,False,False,True,False,False,RSA
1,42,57,17,2,2,0.0350877192982456,3.0476190476190474,1,39,128,1.2298143774081016,0.0386820781557623,1,154,0.0,0.245014245014245,0.0256410256410256,0.1282051282051282,0.0,0.0427350427350427,7,50,4,80,24,87,0.1328125,False,False,False,False,True,False,True,True,False,False,False,False,RSA
1,1,1,2,1,1,1.0,8.0,0,2,8,1.7876856784638533,0.1304347826086956,1,20,0.0,0.2608695652173913,0.0869565217391304,0.1304347826086956,0.0,0.0434782608695652,0,1,1,28,3,6,0.25,False,False,False,True,False,False,True,False,False,False,False,True,RSA
1,13,28,17,9,9,0.3214285714285714,5.307692307692308,1,22,69,0.9369347193323652,0.0085470085470085,1,54,0.0714285714285714,0.2155688622754491,0.0119760479041916,0.1377245508982036,0.0,0.0,7,21,2,64,2,37,0.2463768115942029,False,True,False,False,False,False,True,False,False,True,False,False,RSA
1,19,41,24,5,5,0.1219512195121951,9.0,2,26,171,0.9694701997206115,0.0703030303030303,1,348,0.8536585365853658,0.2151394422310757,0.0876494023904382,0.1693227091633466,0.0,0.0079681274900398,14,27,10,108,48,113,0.1403508771929824,False,False,False,True,False,False,True,False,False,False,True,False,RSA
1,8,16,10,1,1,0.0625,9.375,1,11,75,1.2070121067480055,0.0892597470380698,1,168,0.9375,0.209090909090909,0.1181818181818181,0.1727272727272727,0.0,0.0045454545454545,4,12,6,52,27,46,0.1333333333333333,False,False,False,True,False,False,True,False,False,True,False,False,RSA
1,51,117,68,18,18,0.1538461538461538,5.607843137254902,1,66,286,0.8717971228727229,0.0175625028566205,1,364,0.0085470085470085,0.1664779161947905,0.0033975084937712,0.0645526613816534,0.0,0.0045300113250283,23,94,27,96,7,160,0.2377622377622377,False,True,False,False,False,False,True,False,False,False,False,True,RSA
1,60,123,65,16,16,0.1300813008130081,5.45,1,75,327,0.9893396274922543,0.0,1,142,0.0,0.2777115613825983,0.0,0.2383790226460071,0.0,0.0,32,91,0,200,0,234,0.1987767584097859,False,True,False,False,False,False,True,False,True,False,False,False,RSA
1,1,0,1,0,0,0.0,10.0,1,1,10,1.254900278391523,0.0952380952380952,1,24,0.0,0.119047619047619,0.0714285714285714,0.1666666666666666,0.0238095238095238,0.0,0,0,0,8,3,10,0.1,False,False,False,False,False,True,True,False,False,False,False,True,RSA
1,13,27,16,8,8,0.2962962962962963,5.923076923076923,2,20,77,0.8907561193929845,0.3852683435863244,1,174,0.925925925925926,0.1784037558685446,0.1643192488262911,0.1502347417840375,0.0,0.0046948356807511,8,19,7,56,36,38,0.2077922077922078,False,False,False,True,False,False,True,False,False,False,False,True,RSA
1,13,29,18,9,9,0.3103448275862069,5.923076923076923,2,23,77,1.2644023793609764,0.1616396851362309,1,290,1.4137931034482758,0.0716332378223495,0.160458452722063,0.1146131805157593,0.0057306590257879,0.0,7,22,0,16,56,55,0.2337662337662337,False,False,False,False,False,True,True,False,False,False,True,False,RSA
1,3,2,1,0,0,0.0,2.333333333333333,3,3,7,1.3723689880707386,0.0769230769230769,1,14,1.5,0.1739130434782608,0.1304347826086956,0.1739130434782608,0.0,0.0,1,1,0,8,3,4,0.1428571428571428,False,False,False,False,False,True,True,False,False,False,True,False,RSA
1,12,27,17,0,0,0.0,6.25,2,15,75,1.221265782569377,0.1549131579747611,1,302,1.6296296296296295,0.0835509138381201,0.1462140992167102,0.1227154046997389,0.0,0.0,9,18,0,48,56,69,0.2266666666666666,False,False,False,False,False,True,True,False,True,False,False,False,RSA
1,23,42,21,11,11,0.2619047619047619,4.130434782608695,0,25,95,0.7773234057374363,0.0248085313017021,1,322,0.238095238095238,0.0765432098765432,0.037037037037037,0.074074074074074,0.0,0.0148148148148148,10,32,0,128,21,54,0.2210526315789473,True,False,False,False,False,False,True,False,True,False,False,False,RSA
1,42,100,60,6,5,0.06,3.9047619047619047,3,49,164,1.1461645765278374,0.0481720983413652,1,534,0.25,0.1362275449101796,0.0449101796407185,0.1302395209580838,0.0,0.0074850299401197,36,64,1,0,35,118,0.3658536585365853,True,False,False,False,False,False,True,False,False,False,True,False,RSA
1,1,1,2,1,1,1.0,7.0,1,2,7,2.0518123315127275,0.1875,1,12,0.0,0.25,0.125,0.0625,0.0,0.0625,0,1,1,16,3,4,0.2857142857142857,False,False,False,True,False,False,True,False,False,True,False,False,RSA
1,9,24,17,0,0,0.0,8.555555555555555,1,18,77,1.3973862972174167,0.1672188922188922,1,244,1.25,0.0744985673352435,0.1375358166189111,0.1461318051575931,0.0114613180515759,0.0,4,20,0,36,48,64,0.2207792207792207,False,False,False,False,False,True,True,False,False,False,False,True,RSA
1,36,60,26,17,17,0.2833333333333333,3.583333333333333,3,40,129,0.9145824134024269,0.017245124562036,1,292,0.0666666666666666,0.082,0.022,0.084,0.0,0.006,16,44,0,0,14,66,0.2015503875968992,True,False,False,False,False,False,True,False,False,False,True,False,RSA
1,25,43,20,1,1,0.0232558139534883,8.96,1,30,224,0.8869237454612192,0.0125170446271363,1,608,0.1162790697674418,0.1794228356336261,0.0112923462986198,0.1405269761606022,0.0,0.0,12,31,0,52,9,161,0.0892857142857142,True,False,False,False,False,False,True,True,False,False,False,False,RSA
1,1,0,1,0,0,0.0,6.0,2,1,6,1.5867440944496425,0.1176470588235294,1,6,0.0,0.1764705882352941,0.1176470588235294,0.2352941176470588,0.0,0.0,0,0,0,4,2,4,0.1666666666666666,True,False,False,False,False,False,True,False,False,False,False,True,RSA
